manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed
Mercedes-Benz,E400,automatic,black,54000,2016,gasoline,FALSE,gasoline,3,sedan,FALSE,owned,all,"49,000.00",FALSE,Минская обл.,9,13,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23
Skoda,Kodiaq,automatic,green,0,2019,gasoline,FALSE,gasoline,2,suv,TRUE,new,all,"34,789.43",TRUE,Минская обл.,15,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
Iveco,Daily,mechanical,white,140000,2017,diesel,FALSE,diesel,2.3,minibus,FALSE,owned,rear,"24,500.00",FALSE,Минская обл.,12,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,119
Suzuki,SX4,automatic,green,146900,2014,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,all,"11,299.00",TRUE,Минская обл.,17,60,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,100
Mercedes-Benz,C220,automatic,grey,274000,2007,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,"10,500.00",FALSE,Минская обл.,16,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,58
Iveco,Daily,mechanical,white,510000,2007,diesel,FALSE,diesel,2.3,van,FALSE,owned,rear,"10,200.00",FALSE,Минская обл.,16,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Peugeot,408,automatic,other,79000,2013,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"9,500.00",FALSE,Минская обл.,4,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,89
Nissan,Qashqai,automatic,brown,170000,2007,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,all,"9,000.00",FALSE,Брестская обл.,3,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,61
Honda,CR-V,automatic,silver,260000,2004,gasoline,FALSE,gasoline,2.4,suv,FALSE,owned,front,"8,000.00",FALSE,Минская обл.,8,585,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1938
BMW,X5,automatic,silver,222385,2005,gasoline,FALSE,gasoline,4.4,suv,FALSE,owned,all,"7,600.00",TRUE,Брестская обл.,9,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,15
Mazda,6,mechanical,silver,223000,2008,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,"7,500.00",FALSE,Минская обл.,5,39,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,84
Chrysler,Pacifica,automatic,other,303000,2005,gas,TRUE,gasoline,3.5,minivan,FALSE,owned,front,"7,350.00",FALSE,Минская обл.,6,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,11
Toyota,Corolla,automatic,black,124000,2007,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"7,100.00",FALSE,Минская обл.,14,16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,161
Renault,Megane,mechanical,silver,210000,2010,diesel,FALSE,diesel,1.5,hatchback,FALSE,owned,front,"7,000.00",FALSE,Витебская обл.,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,103
Subaru,Outback,automatic,black,237000,2005,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,"7,000.00",FALSE,Гродненская обл.,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57
Mercedes-Benz,Vito,mechanical,violet,264000,2001,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,front,"6,600.00",FALSE,Минская обл.,15,24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,46
Geely,Emgrand 7,mechanical,black,125000,2014,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"6,500.00",TRUE,Минская обл.,2,16,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,66
Peugeot,308,mechanical,blue,112000,2008,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,"6,300.00",FALSE,Брестская обл.,17,25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,58
Renault,Megane,mechanical,other,215000,2008,gasoline,FALSE,gasoline,1.4,sedan,FALSE,owned,front,"5,300.00",FALSE,Могилевская обл.,8,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9
Jeep,Grand Cherokee,automatic,black,430000,1999,diesel,FALSE,diesel,3.1,suv,FALSE,owned,all,"4,990.00",TRUE,Минская обл.,12,10,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,12
Mercedes-Benz,S500,automatic,black,257160,1999,gasoline,FALSE,gasoline,5,sedan,FALSE,owned,rear,"4,500.00",FALSE,Брестская обл.,10,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,26
Ford,Mondeo,mechanical,grey,330000,2002,diesel,FALSE,diesel,2,sedan,FALSE,owned,front,"4,100.00",FALSE,Минская обл.,18,49,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,121
Ford,Galaxy,automatic,silver,315000,2001,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,"3,500.00",TRUE,Могилевская обл.,4,12,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,77
Audi,A4,mechanical,silver,380000,1995,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"3,500.00",TRUE,Гомельская обл.,12,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14
Renault,Clio,automatic,grey,114500,2003,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,"3,499.00",FALSE,Минская обл.,16,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46
Citroen,Xsara Picasso,mechanical,other,270000,2002,gasoline,FALSE,gasoline,1.6,minivan,FALSE,owned,front,"3,100.00",FALSE,Гродненская обл.,6,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
Seat,Leon,mechanical,blue,190000,2002,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,"2,900.00",FALSE,Гродненская обл.,4,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,74
Peugeot,206,mechanical,black,340000,1999,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,"2,800.00",FALSE,Гомельская обл.,5,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58
Audi,100,mechanical,other,427000,1990,gas,TRUE,gasoline,2.2,sedan,FALSE,owned,front,"2,300.00",FALSE,Минская обл.,13,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,134
Peugeot,206,mechanical,silver,211000,2002,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,"2,100.00",FALSE,Минская обл.,12,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,42
Ford,Scorpio,automatic,green,286000,1996,gasoline,FALSE,gasoline,2.3,sedan,FALSE,owned,rear,"1,896.99",TRUE,Брестская обл.,7,14,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,210
Kia,Rio,mechanical,grey,380000,2002,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,"1,700.00",TRUE,Минская обл.,13,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,66
Volkswagen,Passat,mechanical,red,400000,1991,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,"1,700.00",FALSE,Витебская обл.,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4
Fiat,Marea,mechanical,other,370000,1997,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,"1,600.00",FALSE,Гомельская обл.,12,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88
Opel,Astra,mechanical,green,383145,1996,gas,TRUE,gasoline,1.6,universal,FALSE,owned,front,"1,500.00",TRUE,Гродненская обл.,6,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,80
Nissan,100NX,mechanical,black,280000,1994,gasoline,FALSE,gasoline,1.6,coupe,FALSE,owned,front,"1,200.00",TRUE,Минская обл.,4,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,81
Alfa Romeo,146,mechanical,black,172000,1998,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,850,FALSE,Витебская обл.,21,8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24
Ford,Mondeo,mechanical,blue,1000000,1994,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,850,TRUE,Гомельская обл.,3,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,168
ВАЗ,2107,mechanical,green,150000,2007,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,rear,800,TRUE,Витебская обл.,6,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
Opel,Omega,mechanical,grey,343257,1992,gas,TRUE,gasoline,2,sedan,FALSE,owned,rear,800,TRUE,Могилевская обл.,9,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,138
ВАЗ,2101,mechanical,other,330000,1983,gasoline,FALSE,gasoline,1.5,sedan,FALSE,owned,rear,521.66,FALSE,Минская обл.,9,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77
Dodge,Neon,mechanical,blue,333333,1995,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,400,TRUE,Минская обл.,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11
Volkswagen,Jetta,mechanical,red,234746,1984,gasoline,FALSE,gasoline,1.6,sedan,FALSE,emergency,front,300,TRUE,Минская обл.,10,45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,250
Mercedes-Benz,CLA200,automatic,violet,120000,2013,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"19,000.00",FALSE,Минская обл.,8,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,81
Mercedes-Benz,E350,automatic,grey,165000,2011,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,all,"18,100.00",FALSE,Минская обл.,10,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,70
Mercedes-Benz,E500,automatic,other,140000,2009,gasoline,FALSE,gasoline,5,coupe,FALSE,owned,rear,"16,000.00",FALSE,Минская обл.,5,131,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,226
Mercedes-Benz,E250,automatic,silver,260000,2009,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,"12,999.00",FALSE,Минская обл.,16,40,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,82
Skoda,Superb,automatic,white,245000,2010,diesel,FALSE,diesel,2,universal,FALSE,owned,front,"12,500.00",FALSE,Брестская обл.,8,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,66
Volvo,XC70,automatic,blue,259104,2008,gasoline,FALSE,gasoline,3.2,universal,FALSE,owned,all,"10,950.00",FALSE,Минская обл.,10,10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,167
Nissan,Almera,mechanical,black,50000,2018,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"9,000.00",FALSE,Минская обл.,1,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17
Kia,Rio,mechanical,brown,84773,2015,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"8,773.59",TRUE,Минская обл.,10,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11
Volkswagen,Passat,automatic,blue,245000,2009,gas,TRUE,gasoline,1.4,universal,FALSE,owned,front,"8,100.00",FALSE,Минская обл.,10,11,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,24
Hyundai,Solaris,automatic,white,119417,2015,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"7,900.00",TRUE,Минская обл.,18,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11
Audi,A6,automatic,brown,254000,2006,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,front,"7,900.00",FALSE,Витебская обл.,23,13,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,151
Volkswagen,Passat,mechanical,black,196000,2008,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"7,445.70",FALSE,Гродненская обл.,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,6
Audi,A3,mechanical,silver,275000,2000,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,"6,500.00",TRUE,Гродненская обл.,29,18,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,85
Nissan,Terrano,mechanical,silver,460000,2002,diesel,FALSE,diesel,3,suv,FALSE,owned,all,"6,500.00",FALSE,Минская обл.,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7
Mercedes-Benz,ML400,automatic,silver,337000,2002,diesel,FALSE,diesel,4,suv,FALSE,owned,all,"6,000.00",TRUE,Могилевская обл.,10,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30
Volkswagen,Passat,automatic,blue,250000,2007,diesel,FALSE,diesel,2,universal,FALSE,owned,front,"5,300.00",FALSE,Витебская обл.,7,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,5
Peugeot,308,mechanical,black,150000,2010,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,"5,200.00",FALSE,Витебская обл.,13,11,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,61
Iveco,Daily,mechanical,blue,700000,2003,diesel,FALSE,diesel,2.8,van,FALSE,owned,rear,"4,512.41",FALSE,Гродненская обл.,9,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40
Peugeot,Expert,mechanical,blue,428000,2003,diesel,FALSE,diesel,2,van,FALSE,owned,front,"4,500.00",FALSE,Витебская обл.,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14
Citroen,C5,mechanical,silver,375000,2001,diesel,FALSE,diesel,2,liftback,FALSE,owned,front,"4,350.00",TRUE,Гомельская обл.,8,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13
Volkswagen,Passat,mechanical,grey,293000,2002,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,"4,300.00",FALSE,Гродненская обл.,8,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,90
Volkswagen,Polo,mechanical,green,290000,1999,diesel,FALSE,diesel,1.9,sedan,FALSE,owned,front,"3,500.00",FALSE,Гомельская обл.,7,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,86
Opel,Astra,mechanical,other,307000,2000,gasoline,FALSE,gasoline,2,coupe,FALSE,owned,front,"3,300.00",TRUE,Гомельская обл.,12,30,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,116
Citroen,Xsara,mechanical,silver,321002,2002,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,"3,300.00",FALSE,Минская обл.,12,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5
Fiat,Ducato,mechanical,green,260000,1987,diesel,FALSE,diesel,2.5,van,FALSE,owned,front,"3,200.00",TRUE,Минская обл.,7,66,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,123
Mercedes-Benz,A170,automatic,blue,250000,1999,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"2,800.00",FALSE,Гомельская обл.,6,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,86
Skoda,Fabia,mechanical,grey,258963,2004,gasoline,FALSE,gasoline,1.2,hatchback,FALSE,owned,front,"2,800.00",TRUE,Могилевская обл.,4,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,69
Citroen,Evasion,mechanical,blue,412000,1998,gasoline,FALSE,gasoline,1.8,minivan,FALSE,owned,front,"2,700.00",TRUE,Минская обл.,4,217,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,849
Peugeot,605,mechanical,silver,256666,1990,gasoline,FALSE,gasoline,3,sedan,FALSE,owned,front,"2,500.00",TRUE,Брестская обл.,19,9,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,53
Renault,Kangoo,mechanical,yellow,285000,2002,diesel,FALSE,diesel,1.5,pickup,FALSE,owned,front,"2,350.00",TRUE,Брестская обл.,7,68,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,273
Volkswagen,Golf,mechanical,violet,300000,1995,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,"2,300.00",FALSE,Гомельская обл.,8,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,126
BMW,325,automatic,black,400000,1994,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,rear,"1,896.99",TRUE,Витебская обл.,7,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6
Volkswagen,Passat,mechanical,green,548456,1990,gas,TRUE,gasoline,1.8,universal,FALSE,owned,front,"1,750.00",FALSE,Могилевская обл.,6,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45
Honda,CRX,mechanical,black,10000,1987,gasoline,FALSE,gasoline,2,coupe,FALSE,owned,all,"1,500.00",TRUE,Минская обл.,8,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,208
Ford,Mondeo,mechanical,green,300000,1995,diesel,FALSE,diesel,1.8,universal,FALSE,owned,front,"1,500.00",FALSE,Минская обл.,8,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21
Nissan,Primera,mechanical,red,341340,1996,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"1,500.00",TRUE,Минская обл.,11,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,89
Opel,Omega,mechanical,green,345500,1997,gasoline,FALSE,gasoline,2,universal,FALSE,owned,rear,"1,500.00",TRUE,Минская обл.,3,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4
Volkswagen,Golf,mechanical,red,1000,1990,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,"1,400.00",TRUE,Витебская обл.,16,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
Lifan,Breez,mechanical,silver,222350,2011,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"1,050.00",FALSE,Витебская обл.,8,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,38
Fiat,Marea,mechanical,silver,195000,1998,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,950,FALSE,Минская обл.,9,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6
ВАЗ,2121,mechanical,green,100000,1993,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,all,948.5,FALSE,Минская обл.,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68
Opel,Omega,mechanical,black,400000,1994,gas,TRUE,gasoline,2,universal,FALSE,owned,rear,800,FALSE,Гродненская обл.,6,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59
Audi,90,mechanical,white,300000,1986,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,750,TRUE,Минская обл.,7,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21
BMW,318,mechanical,other,300000,1984,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,750,TRUE,Гомельская обл.,10,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74
Volkswagen,Passat,mechanical,other,198787,1989,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,600,TRUE,Витебская обл.,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
Mercedes-Benz,E300,automatic,black,110000,2014,gasoline,FALSE,gasoline,3,sedan,FALSE,owned,all,"27,800.00",FALSE,Минская обл.,19,19,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,488
Volkswagen,Beetle,automatic,red,80333,2015,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,"18,900.00",FALSE,Минская обл.,15,3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,19
BMW,X6,automatic,white,217000,2010,gasoline,FALSE,gasoline,3.5,suv,FALSE,owned,all,"18,900.00",TRUE,Минская обл.,6,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0
Toyota,RAV4,automatic,brown,91300,2013,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,"18,800.00",TRUE,Минская обл.,15,14,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,26
Volvo,XC60,automatic,black,197818,2009,diesel,FALSE,diesel,2.4,suv,FALSE,owned,front,"15,500.00",FALSE,Минская обл.,18,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,104
Lexus,CT,automatic,blue,151000,2012,hybrid-petrol,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,"15,200.00",FALSE,Минская обл.,11,7,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10
Mercedes-Benz,Viano,automatic,black,444444,2004,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,rear,"15,000.00",TRUE,Минская обл.,3,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,67
Hyundai,Santa Fe,automatic,black,142000,2010,diesel,FALSE,diesel,2.2,suv,FALSE,owned,all,"14,300.00",FALSE,Минская обл.,19,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13
Ford,Fusion,automatic,grey,37015,2016,gasoline,FALSE,gasoline,1.5,sedan,FALSE,owned,front,"13,500.00",FALSE,Минская обл.,7,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,41
Mercedes-Benz,B160,automatic,black,100000,2013,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,"12,599.00",FALSE,Минская обл.,5,9,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,61
Volvo,S80,automatic,brown,273000,2007,diesel,FALSE,diesel,2.4,sedan,FALSE,owned,front,"10,550.00",TRUE,Минская обл.,15,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,150
Mitsubishi,ASX,automatic,red,223699,2011,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,"9,000.00",TRUE,Минская обл.,9,22,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,64
Renault,Laguna,mechanical,black,194000,2009,diesel,FALSE,diesel,1.5,universal,FALSE,owned,front,"7,999.00",FALSE,Минская обл.,7,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,10
Volkswagen,Golf,mechanical,blue,161400,2010,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,"7,900.00",TRUE,Минская обл.,17,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39
Mitsubishi,Pajero Sport,mechanical,silver,170000,2003,diesel,FALSE,diesel,2.5,suv,FALSE,owned,all,"7,500.00",FALSE,Минская обл.,15,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,106
Volkswagen,Tiguan,mechanical,black,228000,2007,gasoline,FALSE,gasoline,1.4,suv,FALSE,owned,all,"7,100.00",FALSE,Гродненская обл.,14,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,61
Ford,Fiesta,automatic,blue,50500,2012,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"7,000.00",FALSE,Минская обл.,8,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Ford,S-Max,mechanical,silver,190000,2006,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,"6,300.00",FALSE,Минская обл.,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,143
